SALESDOCUMENT,SALESOFFICE,SALESGROUP,CUSTOMERPAYMENTTERMS,SHIPPINGCONDITION,SALESDOCUMENTTYPE,SALESORGANIZATION,DISTRIBUTIONCHANNEL,ORGANIZATIONDIVISION,BILLINGCOMPANYCODE,TRANSACTIONCURRENCY,CREATIONDATE,CREATIONTIME,HEADERINCOTERMSCLASSIFICATION,SALESDOCUMENTITEM,PLANT,SHIPPINGPOINT,SALESDOCUMENTITEMCATEGORY,PRODUCT,SOLDTOPARTY,SHIPTOPARTY,BILLTOPARTY,PAYERPARTY,ITEMINCOTERMSCLASSIFICATION,ADDRESSID_SOLDTOPARTY,ADDRESSID_BILLTOPARTY,ADDRESSID_PAYERPARTY,ADDRESSID_SHIPTOPARTY
1985037,10,599,3,95,ZMUN,1500,10,10,BR10,BRL,02-01-2018,17:31:29,EXW,10,1500,1502,ZMUK,772089886,7322628594,7322628594,7322628594,7322628594,EXW,3001110644,3001110644,3001110644,3001110644
1985038,10,957,3,99,ZMUN,2000,10,10,PL20,EUR,02-01-2018,17:33:40,DDP,30,2000,2002,ZMUK,9180104732,5419956183,5419956183,5419956183,5419956183,DDP,3000215201,3000215201,3000215201,3000215201
1985039,10,957,3,99,ZMUN,10,10,10,D011,GBP,02-01-2018,17:37:45,DDP,10,1,MUST,ZMUK,1125822247,5419956183,5419956183,5419956183,5419956183,DDP,3000215201,3000215201,3000215201,3000215201
1985039,10,957,3,99,ZMUN,10,10,10,D011,GBP,02-01-2018,17:37:45,DDP,20,1,MUST,ZMUK,1125822247,5419956183,5419956183,5419956183,5419956183,DDP,3000215201,3000215201,3000215201,3000215201
1985040,10,520,95,96,ZMUN,10,10,10,D011,EUR,02-01-2018,17:42:54,DDP,10,1,MUST,ZMUK,7652103498,8101972025,9352794312,8101972025,8101972025,DDP,3000636558,3000636558,3000636558,3000208984
1985040,10,520,95,96,ZMUN,10,10,10,D011,EUR,02-01-2018,17:42:54,DDP,20,1,MUST,ZMUK,658281917,8101972025,9352794312,8101972025,8101972025,DDP,3000636558,3000636558,3000636558,3000208984
1985040,10,520,95,96,ZMUN,10,10,10,D011,EUR,02-01-2018,17:42:54,DDP,30,1,MUST,ZMUK,7148632137,8101972025,9352794312,8101972025,8101972025,DDP,3000636558,3000636558,3000636558,3000208984
1985040,10,520,95,96,ZMUN,10,10,10,D011,EUR,02-01-2018,17:42:54,DDP,40,1,MUST,ZMUK,4135355493,8101972025,9352794312,8101972025,8101972025,DDP,3000636558,3000636558,3000636558,3000208984
1985040,10,520,95,96,ZMUN,10,10,10,D011,EUR,02-01-2018,17:42:54,DDP,50,1,MUST,ZMUK,5775764679,8101972025,9352794312,8101972025,8101972025,DDP,3000636558,3000636558,3000636558,3000208984
1985040,10,520,95,96,ZMUN,10,10,10,D011,EUR,02-01-2018,17:42:54,DDP,60,1,MUST,ZMUK,3927588842,8101972025,9352794312,8101972025,8101972025,DDP,3000636558,3000636558,3000636558,3000208984
1985040,10,520,95,96,ZMUN,10,10,10,D011,EUR,02-01-2018,17:42:54,DDP,70,1,MUST,ZMUK,6373443308,8101972025,9352794312,8101972025,8101972025,DDP,3000636558,3000636558,3000636558,3000208984
1985040,10,520,95,96,ZMUN,10,10,10,D011,EUR,02-01-2018,17:42:54,DDP,80,1,MUST,ZMUK,3423050638,8101972025,9352794312,8101972025,8101972025,DDP,3000636558,3000636558,3000636558,3000208984
1985040,10,520,95,96,ZMUN,10,10,10,D011,EUR,02-01-2018,17:42:54,DDP,90,1,MUST,ZMUK,4070831077,8101972025,9352794312,8101972025,8101972025,DDP,3000636558,3000636558,3000636558,3000208984
1985040,10,520,95,96,ZMUN,10,10,10,D011,EUR,02-01-2018,17:42:54,DDP,100,1,MUST,ZMUK,7755839222,8101972025,9352794312,8101972025,8101972025,DDP,3000636558,3000636558,3000636558,3000208984
1985040,10,520,95,96,ZMUN,10,10,10,D011,EUR,02-01-2018,17:42:54,DDP,110,1,MUST,ZMUK,5373092776,8101972025,9352794312,8101972025,8101972025,DDP,3000636558,3000636558,3000636558,3000208984
1985040,10,520,95,96,ZMUN,10,10,10,D011,EUR,02-01-2018,17:42:54,DDP,120,1,MUST,ZMUK,9655650787,8101972025,9352794312,8101972025,8101972025,DDP,3000636558,3000636558,3000636558,3000208984
1985041,10,707,95,1,TA,10,10,10,D011,EUR,02-01-2018,18:07:44,DDP,10,1,1,TAN,7187721501,7866054218,5346683530,7866054218,7866054218,DDP,3000222785,3000222785,3000222785,3000495560
1985041,10,707,95,1,TA,10,10,10,D011,EUR,02-01-2018,18:07:44,DDP,20,1,1,ZTCH,7187721501,7866054218,5346683530,7866054218,7866054218,DDP,3000222785,3000222785,3000222785,3000495560
1985041,10,707,95,1,TA,10,10,10,D011,EUR,02-01-2018,18:07:44,DDP,30,1,1,TAN,2871001594,7866054218,5346683530,7866054218,7866054218,DDP,3000222785,3000222785,3000222785,3000495560
1985041,10,707,95,1,TA,10,10,10,D011,EUR,02-01-2018,18:07:44,DDP,40,1,1,ZTCH,2871001594,7866054218,5346683530,7866054218,7866054218,DDP,3000222785,3000222785,3000222785,3000495560
1985042,1500,,3,98,ZMUN,1500,10,10,BR10,BRL,02-01-2018,18:28:20,CPT,10,1500,1502,ZMUK,6578279818,1706826508,1706826508,1706826508,1706826508,CPT,3001129601,3001129601,3001129601,3001129601
1985042,1500,,3,98,ZMUN,1500,10,10,BR10,BRL,02-01-2018,18:28:20,CPT,20,1500,1502,ZMUK,7766445800,1706826508,1706826508,1706826508,1706826508,CPT,3001129601,3001129601,3001129601,3001129601
1985043,10,997,10,1,TA,4600,10,10,US30,USD,02-01-2018,20:23:56,DDP,20,4600,4600,TAN,1685352192,7714306694,7876990908,7714306694,7714306694,DDP,3000571303,3000571303,3000571303,3001087518
1985044,10,828,32,98,ZMUN,1500,10,10,BR10,USD,02-01-2018,23:29:51,DDP,10,1500,1502,ZMUK,3608734304,348726596,348726596,348726596,348726596,DDP,3000522318,3000522318,3000522318,3000522318
1985045,10,997,3,98,ZMUN,4600,10,10,US30,USD,02-01-2018,23:41:08,DDP,10,4600,4602,ZMUK,8422182061,1975684798,1975684798,1975684798,1975684798,DDP,3001129020,3001129020,3001129020,3001129020
1985045,10,997,3,98,ZMUN,4600,10,10,US30,USD,02-01-2018,23:41:08,DDP,20,4600,4602,ZMUK,3015745875,1975684798,1975684798,1975684798,1975684798,DDP,3001129020,3001129020,3001129020,3001129020
1985046,10,884,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:29:01,DDP,10,2500,2502,ZMUK,7998693852,1511174025,1511174025,1511174025,1511174025,DDP,3000487696,3000487696,3000487696,3000487696
1985046,10,884,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:29:01,DDP,20,2500,2502,ZMUK,5925268453,1511174025,1511174025,1511174025,1511174025,DDP,3000487696,3000487696,3000487696,3000487696
1985046,10,884,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:29:01,DDP,30,2500,2502,ZMUK,7529720203,1511174025,1511174025,1511174025,1511174025,DDP,3000487696,3000487696,3000487696,3000487696
1985046,10,884,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:29:01,DDP,40,2500,2502,ZMUK,9573654353,1511174025,1511174025,1511174025,1511174025,DDP,3000487696,3000487696,3000487696,3000487696
1985046,10,884,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:29:01,DDP,50,2500,2502,ZMUK,7794331135,1511174025,1511174025,1511174025,1511174025,DDP,3000487696,3000487696,3000487696,3000487696
1985046,10,884,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:29:01,DDP,60,2500,2502,ZMUK,3753725609,1511174025,1511174025,1511174025,1511174025,DDP,3000487696,3000487696,3000487696,3000487696
1985046,10,884,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:29:01,DDP,70,2500,2502,ZMUK,9955085768,1511174025,1511174025,1511174025,1511174025,DDP,3000487696,3000487696,3000487696,3000487696
1985047,10,884,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:34:35,EXW,10,2500,2502,ZMUK,7804719656,4696791714,4696791714,4696791714,4696791714,EXW,3000539604,3000539604,3000539604,3000539604
1985047,10,884,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:34:35,EXW,20,2500,2502,ZMUK,2504093893,4696791714,4696791714,4696791714,4696791714,EXW,3000539604,3000539604,3000539604,3000539604
1985047,10,884,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:34:35,EXW,30,2500,2502,ZMUK,2605893728,4696791714,4696791714,4696791714,4696791714,EXW,3000539604,3000539604,3000539604,3000539604
1985047,10,884,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:34:35,EXW,40,2500,2502,ZMUK,1757676203,4696791714,4696791714,4696791714,4696791714,EXW,3000539604,3000539604,3000539604,3000539604
1985047,10,884,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:34:35,EXW,50,2500,2502,ZMUK,6469723299,4696791714,4696791714,4696791714,4696791714,EXW,3000539604,3000539604,3000539604,3000539604
1985047,10,884,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:34:35,EXW,60,2500,2502,ZMUK,4567737592,4696791714,4696791714,4696791714,4696791714,EXW,3000539604,3000539604,3000539604,3000539604
1985047,10,884,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:34:35,EXW,70,2500,2502,ZMUK,1112331630,4696791714,4696791714,4696791714,4696791714,EXW,3000539604,3000539604,3000539604,3000539604
1985048,10,552,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:40:15,DDP,10,2500,2502,ZMUK,3186095181,5710311081,5710311081,5710311081,5710311081,DDP,3001112945,3001112945,3001112945,3001112945
1985048,10,552,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:40:15,DDP,11,2500,2502,ZMUP,4373675600,5710311081,5710311081,5710311081,5710311081,DDP,3001112945,3001112945,3001112945,3001112945
1985048,10,552,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:40:15,DDP,12,2500,2502,ZMUP,4561169783,5710311081,5710311081,5710311081,5710311081,DDP,3001112945,3001112945,3001112945,3001112945
1985048,10,552,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:40:15,DDP,13,2500,2502,ZMUP,3708702074,5710311081,5710311081,5710311081,5710311081,DDP,3001112945,3001112945,3001112945,3001112945
1985048,10,552,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:40:15,DDP,14,2500,2502,ZMUP,898753610,5710311081,5710311081,5710311081,5710311081,DDP,3001112945,3001112945,3001112945,3001112945
1985048,10,552,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:40:15,DDP,15,2500,2502,ZMUP,2499207799,5710311081,5710311081,5710311081,5710311081,DDP,3001112945,3001112945,3001112945,3001112945
1985048,10,552,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:40:15,DDP,16,2500,2502,ZMUP,6645054882,5710311081,5710311081,5710311081,5710311081,DDP,3001112945,3001112945,3001112945,3001112945
1985048,10,552,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:40:15,DDP,17,2500,2502,ZMUP,6908637486,5710311081,5710311081,5710311081,5710311081,DDP,3001112945,3001112945,3001112945,3001112945
1985048,10,552,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:40:15,DDP,18,2500,2502,ZMUP,2932740257,5710311081,5710311081,5710311081,5710311081,DDP,3001112945,3001112945,3001112945,3001112945
1985048,10,552,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:40:15,DDP,19,2500,2502,ZMUP,2658588158,5710311081,5710311081,5710311081,5710311081,DDP,3001112945,3001112945,3001112945,3001112945
1985048,10,552,54,98,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:40:15,DDP,20,2500,2502,ZMUP,3797556023,5710311081,5710311081,5710311081,5710311081,DDP,3001112945,3001112945,3001112945,3001112945
1985049,10,757,54,99,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:46:44,DDP,10,2500,2502,ZMUK,8471236765,185058560,185058560,185058560,185058560,DDP,3000512308,3000512308,3000512308,3000512308
1985050,10,657,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:50:24,EXW,10,2500,2502,ZMUK,7812008636,1167188649,1167188649,1167188649,1167188649,EXW,3000626366,3000626366,3000626366,3000626366
1985050,10,657,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:50:24,EXW,20,2500,2502,ZMUK,6283263281,1167188649,1167188649,1167188649,1167188649,EXW,3000626366,3000626366,3000626366,3000626366
1985050,10,657,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,02:50:24,EXW,30,2500,2502,ZMUK,2513562371,1167188649,1167188649,1167188649,1167188649,EXW,3000626366,3000626366,3000626366,3000626366
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,10,2500,2502,ZMUK,9475844981,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,11,2500,2502,ZMUP,9169706025,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,12,2500,2502,ZMUP,5172454476,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,13,2500,2502,ZMUP,3708702074,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,14,2500,2502,ZMUP,2610639728,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,15,2500,2502,ZMUP,4378493300,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,16,2500,2502,ZMUP,5975905422,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,17,2500,2502,ZMUP,1642230647,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,18,2500,2502,ZMUP,3100211033,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,19,2500,2502,ZMUP,3156291308,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,20,2500,2502,ZMUP,1609409280,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,21,2500,2502,ZMUP,7804719656,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,22,2500,2502,ZMUP,316479884,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,23,2500,2502,ZMUP,2504093893,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,24,2500,2502,ZMUP,5347581643,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,25,2500,2502,ZMUP,9517826472,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,26,2500,2502,ZMUP,2261502760,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,27,2500,2502,ZMUP,3797556023,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,30,2500,2502,ZMUK,253599975,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,31,2500,2502,ZMUP,9169706025,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,32,2500,2502,ZMUP,5172454476,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,33,2500,2502,ZMUP,3708702074,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,34,2500,2502,ZMUP,2610639728,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,35,2500,2502,ZMUP,4378493300,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,36,2500,2502,ZMUP,5975905422,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,37,2500,2502,ZMUP,1642230647,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,38,2500,2502,ZMUP,3100211033,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,39,2500,2502,ZMUP,3156291308,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,40,2500,2502,ZMUP,7541382190,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,41,2500,2502,ZMUP,8954619444,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,42,2500,2502,ZMUP,1609409280,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,43,2500,2502,ZMUP,5347581643,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,44,2500,2502,ZMUP,3428538332,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,45,2500,2502,ZMUP,3470594535,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985051,10,329,33,99,ZMUN,2500,10,10,CN10,EUR,03-01-2018,03:28:47,CIF,46,2500,2502,ZMUP,3797556023,9528561985,9528561985,9528561985,9528561985,CIF,3000415023,3000415023,3000415023,3000415023
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,10,2500,2502,ZMUK,4642417136,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,20,2500,2502,ZMUK,6206470998,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,30,2500,2502,ZMUK,6213235062,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,31,2500,2502,ZMUP,4738427900,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,32,2500,2502,ZMUP,4778204221,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,33,2500,2502,ZMUP,3797556023,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,40,2500,2502,ZMUK,3867542111,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,50,2500,2502,ZMUK,6172906830,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,51,2500,2502,ZMUP,3818147653,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,52,2500,2502,ZMUP,6486771083,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,53,2500,2502,ZMUP,5681971595,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,54,2500,2502,ZMUP,1642230647,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,55,2500,2502,ZMUP,8502696185,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,56,2500,2502,ZMUP,6373443308,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,57,2500,2502,ZMUP,1818923579,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,58,2500,2502,ZMUP,3843446776,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,59,2500,2502,ZMUP,3797556023,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,70,2500,2502,ZMUK,264569464,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,80,2500,2502,ZMUK,1047740109,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,90,2500,2502,ZMUK,9950248441,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,100,2500,2502,ZMUK,8261419929,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,110,2500,2502,ZMUK,7227612162,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,120,2500,2502,ZMUK,7468045199,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,130,2500,2502,ZMUK,5508573954,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985052,10,877,54,95,ZMUN,2500,10,10,CN10,CNY,03-01-2018,03:59:29,FCA,140,2500,2502,ZMUK,8471236765,5185897828,5185897828,5185897828,5185897828,FCA,3000452129,3000452129,3000452129,3000452129
1985053,10,846,54,99,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:08:57,DDP,10,2500,2502,ZMUK,6011457612,9743787140,9743787140,9743787140,9743787140,DDP,3000497124,3000497124,3000497124,3000497124
1985053,10,846,54,99,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:08:57,DDP,11,2500,2502,ZMUP,1899894848,9743787140,9743787140,9743787140,9743787140,DDP,3000497124,3000497124,3000497124,3000497124
1985053,10,846,54,99,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:08:57,DDP,12,2500,2502,ZMUP,3797556023,9743787140,9743787140,9743787140,9743787140,DDP,3000497124,3000497124,3000497124,3000497124
1985053,10,846,54,99,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:08:57,DDP,20,2500,2502,ZMUK,7083487822,9743787140,9743787140,9743787140,9743787140,DDP,3000497124,3000497124,3000497124,3000497124
1985053,10,846,54,99,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:08:57,DDP,21,2500,2502,ZMUP,2478473424,9743787140,9743787140,9743787140,9743787140,DDP,3000497124,3000497124,3000497124,3000497124
1985053,10,846,54,99,ZMUN,2500,10,10,CN10,CNY,03-01-2018,04:08:57,DDP,22,2500,2502,ZMUP,3797556023,9743787140,9743787140,9743787140,9743787140,DDP,3000497124,3000497124,3000497124,3000497124
